brand,model,engine_cc,max_power_bhp,kerb_weight_kg,fuel_type,transmission,kilometers_driven,fuel_efficiency_kmpl
Kia,Sonet,1500,93.7,1666,Petrol,Manual,194810,22.3
Honda,WR-V,2500,183.1,896,Diesel,Automatic,143395,18.4
Honda,WR-V,1200,87.5,926,Diesel,Manual,128361,25.1
Ford,Freestyle,2200,159.0,1121,Petrol,Automatic,95612,19.5
Toyota,Innova,2500,222.9,1329,Diesel,Manual,10512,19.1
Hyundai,Verna,1600,140.6,1819,Petrol,Automatic,171919,19.3
Volkswagen,Vento,1600,139.7,943,Diesel,Automatic,54982,22.2
Kia,Carens,2500,147.6,1665,Diesel,Automatic,144435,18.3
Ford,Ecosport,2200,135.1,995,Petrol,Automatic,144689,17.0
Honda,WR-V,2500,228.0,1382,Diesel,Manual,65934,20.0
Volkswagen,Polo,1200,93.7,1598,Diesel,Automatic,28267,23.1
Honda,Civic,1000,73.0,989,Diesel,Manual,131106,25.7
BMW,320i,1600,135.5,1508,Petrol,Manual,129159,22.3
Nissan,Micra,1800,143.6,1514,Diesel,Manual,173436,23.5
Honda,City,1500,119.0,935,Diesel,Automatic,34137,23.7
Honda,Jazz,1600,133.8,1464,Petrol,Manual,51374,22.3
Toyota,Yaris,1600,123.6,1456,Diesel,Automatic,128677,22.7
BMW,X3,1000,82.8,892,Petrol,Manual,162055,24.9
Hyundai,Verna,1500,124.2,1312,Petrol,Manual,61158,21.2
Maruti Suzuki,Dzire,1000,68.9,1777,Diesel,Manual,172178,25.0
Volkswagen,Taigun,1800,143.3,1769,Diesel,Automatic,143388,20.3
Kia,Carens,2200,158.2,1329,Petrol,Manual,151383,18.3
Ford,Freestyle,1800,147.1,1200,Petrol,Manual,25616,20.8
Hyundai,Creta,1000,71.9,1220,Diesel,Manual,22682,25.0
Maruti Suzuki,Baleno,1800,148.5,1235,Petrol,Automatic,47001,20.6
Tata,Harrier,1800,108.6,1721,Diesel,Automatic,30208,19.2
Tata,Tiago,2000,171.3,1127,Diesel,Automatic,75771,22.0
Nissan,Kicks,1200,97.8,1721,Diesel,Manual,175719,24.4
Kia,Sonet,2200,131.2,1357,Petrol,Automatic,164018,17.8
Honda,WR-V,1800,102.6,1578,Petrol,Manual,95591,20.8
Ford,Aspire,2000,114.6,1818,Petrol,Automatic,73983,19.1
Ford,Freestyle,1500,122.4,1862,Petrol,Automatic,183148,20.0
Honda,Jazz,2200,181.0,977,Diesel,Automatic,166133,21.1
Tata,Tiago,2500,166.5,1557,Diesel,Automatic,136451,20.1
Maruti Suzuki,Ciaz,1000,58.7,1695,Diesel,Automatic,180616,22.2
Kia,Sonet,1000,82.9,1021,Petrol,Automatic,4471,23.2
Kia,Carens,2500,211.1,1150,Petrol,Automatic,99270,17.5
Maruti Suzuki,Baleno,1200,105.9,1791,Petrol,Automatic,170048,22.9
Maruti Suzuki,Dzire,2200,178.8,1788,Petrol,Manual,73186,19.2
Hyundai,i20,1800,158.6,1556,Diesel,Automatic,10814,21.8
Honda,Civic,2200,141.3,1100,Diesel,Automatic,130049,18.5
BMW,X1,2500,162.7,1680,Diesel,Manual,67160,19.8
Maruti Suzuki,Ciaz,1500,92.2,915,Petrol,Manual,28770,23.3
Toyota,Innova,1600,125.5,1348,Petrol,Manual,66052,22.2
Volkswagen,Taigun,1600,103.8,1794,Diesel,Automatic,31239,20.1
BMW,520d,1600,125.5,1125,Diesel,Automatic,34652,21.4
Toyota,Glanza,1000,57.1,1600,Diesel,Manual,187602,25.4
Tata,Tiago,2000,118.9,1809,Diesel,Automatic,142134,22.4
Ford,Figo,1500,105.0,1725,Diesel,Automatic,111806,23.1
Toyota,Yaris,1200,102.0,1598,Diesel,Automatic,194047,24.3
Volkswagen,Taigun,1200,108.6,1692,Petrol,Automatic,74478,22.8
Nissan,Micra,1000,73.3,936,Petrol,Manual,6998,24.8
Tata,Harrier,1200,108.7,1310,Diesel,Manual,121309,26.1
BMW,320i,1500,111.2,1660,Diesel,Manual,175118,22.0
Hyundai,Venue,1600,122.4,1607,Diesel,Automatic,88477,23.4
Volkswagen,Taigun,2500,200.2,1876,Petrol,Manual,134084,18.2
Hyundai,i20,1200,108.8,1649,Diesel,Manual,132760,26.3
Maruti Suzuki,Baleno,1800,105.9,926,Petrol,Automatic,182356,21.2
Toyota,Innova,2200,166.5,1061,Diesel,Automatic,184187,21.1
Toyota,Innova,2200,196.2,922,Diesel,Automatic,157500,21.8
Tata,Tiago,1600,105.3,1132,Diesel,Automatic,61846,20.2
Volkswagen,Taigun,1200,103.5,1148,Petrol,Automatic,179867,23.7
Hyundai,Verna,2200,188.4,1137,Diesel,Manual,188012,20.5
Kia,Carens,1200,78.8,1324,Diesel,Manual,189084,24.1
Nissan,Kicks,1800,146.4,1654,Diesel,Automatic,111930,23.2
Ford,Ecosport,1000,82.1,1538,Diesel,Automatic,96282,26.1
Maruti Suzuki,Ciaz,2200,144.7,1098,Diesel,Manual,170657,21.5
Tata,Tiago,1800,140.4,1294,Diesel,Manual,70315,23.3
Toyota,Glanza,1800,110.5,1765,Petrol,Manual,38141,22.1
Kia,Seltos,2000,178.8,1700,Petrol,Manual,106834,20.8
Maruti Suzuki,Dzire,1800,146.3,1830,Petrol,Automatic,43005,18.1
Tata,Nexon,1800,136.0,1612,Petrol,Manual,120316,20.6
Toyota,Camry,1800,116.0,988,Diesel,Automatic,139569,19.8
Nissan,Kicks,2200,140.9,1023,Diesel,Manual,164459,22.4
Hyundai,i10,1600,93.1,1008,Diesel,Automatic,82104,20.9
Kia,Sonet,1200,111.0,1599,Petrol,Automatic,80164,21.6
Toyota,Yaris,1000,94.3,1432,Petrol,Automatic,106531,22.6
Nissan,Micra,1000,84.0,1449,Diesel,Manual,165659,23.4
Ford,Freestyle,1200,110.8,1187,Diesel,Manual,137901,24.8
Tata,Tiago,1200,69.6,1765,Petrol,Manual,27004,23.3
Volkswagen,Taigun,2200,148.5,1665,Petrol,Manual,44742,20.0
Tata,Tiago,2500,151.4,1865,Diesel,Automatic,151486,20.4
Maruti Suzuki,Baleno,1800,124.9,1643,Petrol,Manual,176376,19.5
Volkswagen,Polo,1200,94.5,1745,Petrol,Manual,17996,24.2
BMW,X3,1200,110.1,1584,Diesel,Manual,56949,24.3
Hyundai,i10,1500,88.0,1713,Petrol,Automatic,81267,19.9
Maruti Suzuki,Baleno,2200,147.5,905,Petrol,Manual,28816,19.7
Hyundai,i10,2000,182.0,1117,Petrol,Automatic,168164,19.5
Honda,Civic,1600,150.9,1546,Petrol,Automatic,53246,19.5
Maruti Suzuki,WagonR,1600,120.6,1402,Petrol,Manual,70102,22.0
Hyundai,Verna,1600,126.2,1249,Diesel,Manual,64556,23.7
Maruti Suzuki,Dzire,2000,152.3,1553,Diesel,Automatic,91754,20.2
Volkswagen,Polo,2200,121.2,1223,Petrol,Automatic,89074,18.9
Nissan,Kicks,1200,104.0,917,Petrol,Manual,122069,23.8
Ford,Ecosport,1200,76.0,1232,Petrol,Manual,67448,22.1
BMW,X1,1800,131.4,1552,Petrol,Automatic,77467,19.6
Tata,Harrier,1600,111.6,1498,Diesel,Automatic,144882,22.9
Honda,Amaze,2200,172.6,949,Diesel,Automatic,144320,18.9
Maruti Suzuki,WagonR,1000,82.6,1787,Diesel,Manual,177059,24.5
Nissan,Sunny,2000,147.1,1147,Diesel,Manual,81808,23.1
Volkswagen,Taigun,2500,223.6,1353,Diesel,Manual,105209,21.7
Kia,Seltos,1200,68.8,1454,Diesel,Automatic,129830,24.3
Kia,Sonet,1200,103.6,1104,Diesel,Manual,69234,25.6
Ford,Aspire,1200,71.1,1263,Diesel,Manual,28676,23.1
Hyundai,i10,2000,177.7,935,Petrol,Manual,112372,21.3
Kia,Seltos,1000,80.2,1627,Petrol,Manual,67868,23.5
Volkswagen,Taigun,2000,188.8,1601,Diesel,Automatic,108384,19.6
Tata,Altroz,2200,160.1,1879,Diesel,Automatic,108591,21.7
Nissan,Kicks,1000,87.5,1822,Diesel,Manual,41262,23.6
Volkswagen,Taigun,2000,172.7,1496,Petrol,Automatic,41549,19.9
Nissan,Micra,2000,170.6,1140,Petrol,Automatic,63964,20.0
Ford,Aspire,2500,223.0,1607,Diesel,Automatic,109809,20.0
Honda,City,1200,72.5,1465,Diesel,Manual,146707,25.8
Hyundai,i10,1200,113.4,1436,Diesel,Automatic,120068,22.8
Tata,Nexon,2000,171.8,1074,Diesel,Manual,133107,23.7
BMW,520d,1000,74.8,997,Petrol,Manual,79176,24.8
Honda,City,1000,71.4,1147,Petrol,Manual,40397,22.8
BMW,X1,1600,90.8,1266,Petrol,Manual,38421,20.7
Hyundai,i20,1600,124.6,1618,Diesel,Manual,112550,22.5
Volkswagen,Polo,2500,142.9,1245,Petrol,Manual,82563,19.4
Tata,Tiago,1200,78.6,1268,Petrol,Manual,76646,23.1
Honda,Amaze,2000,166.6,1143,Petrol,Manual,18069,21.7
Tata,Altroz,1200,113.1,1784,Petrol,Manual,119297,23.6
Volkswagen,Taigun,1200,95.1,1664,Diesel,Automatic,184644,24.2
Ford,Ecosport,1000,59.9,1681,Petrol,Manual,104981,24.3
BMW,520d,2200,199.8,1324,Diesel,Automatic,28131,22.0
Nissan,Micra,1500,136.8,940,Diesel,Automatic,161369,22.8
Nissan,Sunny,1000,81.8,1055,Petrol,Manual,138899,23.7
BMW,X3,1000,80.3,1124,Diesel,Manual,105495,24.9
Maruti Suzuki,Baleno,1500,102.5,1182,Diesel,Manual,190576,23.9
Ford,Figo,1800,170.3,1801,Diesel,Manual,167848,23.4
Honda,Civic,1600,147.4,1455,Diesel,Automatic,138527,20.7
Nissan,Sunny,1000,63.2,1412,Diesel,Manual,27675,25.7
Volkswagen,Vento,1800,153.5,1795,Diesel,Automatic,46137,21.5
Kia,Seltos,1200,80.2,1368,Petrol,Automatic,10525,21.2
Ford,Ecosport,1200,82.1,1744,Petrol,Automatic,64932,22.4
Volkswagen,Vento,1000,66.9,1800,Petrol,Manual,61384,24.4
Ford,Aspire,1500,91.0,1665,Petrol,Manual,98094,21.2
Maruti Suzuki,Baleno,1200,96.7,1705,Petrol,Automatic,83728,20.9
Ford,Aspire,2200,123.5,1225,Petrol,Automatic,146391,19.1
Volkswagen,Polo,1000,69.5,1461,Petrol,Manual,92020,23.4
Kia,Seltos,1000,62.9,1830,Diesel,Automatic,139975,24.8
Hyundai,Creta,1000,55.5,964,Diesel,Manual,78987,25.3
Hyundai,Creta,2200,144.9,1474,Diesel,Manual,78358,22.6
Kia,Sonet,2500,223.6,1287,Petrol,Manual,8437,19.0
Hyundai,Creta,1800,113.6,1174,Petrol,Manual,54733,20.1
Ford,Freestyle,2500,203.4,1474,Petrol,Manual,194069,20.2
Volkswagen,Polo,2200,180.9,1182,Petrol,Automatic,179190,18.4
Maruti Suzuki,Baleno,2200,122.8,1424,Petrol,Automatic,197202,17.5
Maruti Suzuki,Ciaz,2500,185.0,1683,Diesel,Automatic,151900,19.7
Maruti Suzuki,Ciaz,2000,131.1,1128,Diesel,Manual,51786,22.7
Ford,Aspire,2000,117.5,1178,Petrol,Automatic,21255,19.0
Nissan,Sunny,2200,145.1,1838,Petrol,Manual,59472,20.0
Ford,Figo,1200,72.1,868,Petrol,Manual,24261,22.1
Nissan,Sunny,2500,219.7,970,Diesel,Automatic,134872,18.2
Kia,Seltos,1500,129.6,1136,Petrol,Automatic,127820,21.6
Maruti Suzuki,Ciaz,1800,119.6,1667,Diesel,Manual,74257,20.8
Hyundai,Verna,1800,157.8,1526,Diesel,Manual,82269,22.0
Maruti Suzuki,WagonR,2500,167.2,1459,Diesel,Automatic,98005,19.3
Volkswagen,Vento,2200,137.2,1382,Petrol,Manual,174323,20.2
Volkswagen,Polo,2500,215.9,857,Petrol,Automatic,108576,19.2
Volkswagen,Vento,2000,121.2,1164,Petrol,Automatic,101440,19.9
BMW,X3,1600,136.6,1416,Diesel,Automatic,29332,22.0
Kia,Seltos,1000,62.2,1885,Petrol,Automatic,125411,23.6
Toyota,Corolla,1200,100.3,1361,Diesel,Manual,78981,23.3
BMW,320i,1600,109.0,1370,Diesel,Automatic,125316,20.8
Volkswagen,Taigun,1000,61.3,1511,Diesel,Manual,11599,26.0
Ford,Ecosport,1000,71.0,1522,Diesel,Manual,175174,26.1
Maruti Suzuki,Ciaz,1800,133.6,1426,Diesel,Automatic,182295,20.0
Nissan,Kicks,1500,111.8,948,Diesel,Manual,15871,24.1
Honda,City,1200,77.4,1758,Diesel,Manual,122183,25.3
Volkswagen,Vento,1500,114.4,1706,Diesel,Manual,180200,25.3
Toyota,Corolla,2200,208.5,909,Diesel,Automatic,121932,21.6
Toyota,Glanza,1500,121.3,1700,Diesel,Manual,199603,24.0
Ford,Freestyle,2500,167.6,1125,Petrol,Automatic,135822,17.6
Tata,Nexon,2000,163.1,1285,Diesel,Manual,93338,20.4
Volkswagen,Taigun,1000,79.5,981,Diesel,Automatic,181580,22.6
Toyota,Yaris,1000,74.6,1699,Petrol,Automatic,154035,22.3
BMW,X3,2000,122.6,1806,Petrol,Automatic,154751,17.7
Hyundai,i10,1000,91.1,1182,Petrol,Manual,112261,24.0
Tata,Harrier,2500,138.2,1521,Diesel,Manual,34452,19.7
Nissan,Micra,2500,168.5,1194,Petrol,Automatic,180862,16.8
Hyundai,Creta,1600,150.6,1013,Petrol,Automatic,58179,20.1
Toyota,Innova,1800,166.3,1722,Diesel,Automatic,63588,23.4
Nissan,Kicks,1200,66.8,1561,Petrol,Manual,81552,22.0
Honda,Amaze,1600,127.7,1346,Diesel,Manual,62007,22.4
BMW,320i,1600,104.0,1802,Petrol,Manual,147621,22.9
Nissan,Micra,1000,94.7,928,Diesel,Manual,134819,25.4
Toyota,Camry,1200,100.2,1241,Diesel,Automatic,110917,24.2
Maruti Suzuki,Dzire,1600,104.2,1733,Petrol,Manual,110638,20.5
Maruti Suzuki,Baleno,1800,167.8,1753,Diesel,Automatic,80975,21.0
Honda,Jazz,2000,144.3,893,Diesel,Manual,151179,23.3
Kia,Seltos,2500,202.4,1700,Petrol,Manual,156109,18.4
Volkswagen,Polo,1800,156.6,1572,Diesel,Automatic,58081,21.7
Ford,Figo,1000,76.5,1786,Diesel,Automatic,197129,25.3
Toyota,Glanza,1800,125.0,885,Petrol,Automatic,146356,19.7
Maruti Suzuki,Ciaz,1200,74.3,887,Petrol,Manual,58392,22.6
Honda,Civic,2500,172.8,1126,Petrol,Manual,90830,18.4
BMW,X3,2000,188.2,1348,Diesel,Manual,112171,21.2
Toyota,Yaris,1200,79.2,1525,Diesel,Manual,71560,25.4
Hyundai,i10,2500,160.2,1043,Diesel,Manual,30147,21.2
Tata,Nexon,2200,195.8,1502,Diesel,Automatic,97950,20.8
Maruti Suzuki,Dzire,1200,82.0,1370,Petrol,Manual,199558,21.8
Maruti Suzuki,Dzire,1600,129.1,1360,Diesel,Automatic,73044,23.5
Ford,Ecosport,1800,107.0,1031,Diesel,Manual,20097,22.7
Volkswagen,Vento,2200,163.1,1722,Diesel,Manual,87789,20.1
Honda,Jazz,2500,167.4,862,Petrol,Automatic,15107,18.8
Hyundai,Verna,1200,84.0,1283,Petrol,Manual,41384,22.8
Kia,Sonet,1000,78.5,1174,Petrol,Automatic,74647,22.7
BMW,X3,1600,148.8,1636,Petrol,Automatic,82782,19.6
Maruti Suzuki,WagonR,1500,125.8,1046,Petrol,Manual,169355,20.5
Toyota,Yaris,2200,179.0,1377,Petrol,Manual,4322,19.0
Maruti Suzuki,Baleno,1600,113.3,1435,Petrol,Automatic,189590,19.4
Volkswagen,Taigun,2000,126.9,1410,Petrol,Manual,139192,19.7
Nissan,Sunny,2000,164.8,1083,Diesel,Manual,69834,20.5
Nissan,Sunny,1800,116.2,1621,Petrol,Manual,3354,21.7
BMW,X3,1200,66.4,911,Diesel,Manual,170160,24.7
Toyota,Glanza,1500,125.1,1124,Petrol,Automatic,126675,20.5
Nissan,Sunny,1600,122.8,857,Petrol,Automatic,170451,20.7
Honda,Jazz,1800,129.8,1075,Diesel,Manual,136894,24.1
Maruti Suzuki,Dzire,1000,72.5,1774,Diesel,Manual,79730,24.5
Volkswagen,Polo,1500,83.2,1367,Petrol,Automatic,91142,21.3
Kia,Sonet,1500,108.4,986,Petrol,Automatic,86133,22.3
BMW,520d,1800,101.2,1229,Diesel,Manual,16818,21.6
Honda,Civic,1200,113.8,1054,Diesel,Automatic,187528,23.1
BMW,X3,1800,162.7,1616,Diesel,Manual,5830,23.4
Maruti Suzuki,Swift,2500,139.5,1498,Diesel,Automatic,84592,19.4
Nissan,Kicks,1600,121.9,1466,Petrol,Automatic,16156,19.3
Toyota,Glanza,2000,110.7,899,Petrol,Manual,181753,21.0
Nissan,Kicks,1600,90.4,1569,Diesel,Automatic,153210,23.3
Nissan,Micra,1200,93.0,1690,Diesel,Manual,16370,24.7
Hyundai,i20,1800,151.6,1774,Petrol,Manual,115197,20.3
Volkswagen,Taigun,2200,202.8,1460,Diesel,Manual,508,22.4
Kia,Sonet,1200,105.6,929,Petrol,Automatic,148771,22.2
Volkswagen,Polo,1000,56.1,1267,Diesel,Manual,81680,25.9
BMW,X1,2500,172.8,1338,Petrol,Automatic,34563,16.1
Kia,Carens,1800,126.9,891,Diesel,Automatic,83221,22.2
Toyota,Innova,2200,195.5,1238,Diesel,Automatic,35083,20.7
Toyota,Innova,2000,188.8,1167,Diesel,Manual,6611,20.6
Maruti Suzuki,Ciaz,2000,173.7,1815,Petrol,Manual,184664,19.2
Ford,Figo,2500,218.4,1850,Petrol,Manual,59380,18.2
Nissan,Micra,1000,73.0,1039,Diesel,Manual,165324,26.0
Toyota,Yaris,2500,159.3,1675,Diesel,Manual,142109,19.6
Toyota,Glanza,1600,143.4,1012,Diesel,Manual,167771,22.1
Ford,Figo,1000,61.1,905,Petrol,Automatic,131490,21.6
Ford,Figo,2000,126.7,930,Diesel,Automatic,59440,20.1
Ford,Freestyle,2500,169.9,1707,Petrol,Manual,168927,17.5
Volkswagen,Polo,1800,165.3,1776,Diesel,Manual,177979,22.6
BMW,520d,2000,130.3,1858,Petrol,Manual,27075,21.0
Honda,Amaze,1200,80.3,902,Diesel,Manual,166669,25.1
Toyota,Yaris,1600,88.8,1543,Diesel,Automatic,152540,22.3
Ford,Aspire,2500,190.5,1182,Diesel,Automatic,29781,20.3
Kia,Carens,1000,79.9,861,Diesel,Manual,82137,25.9
Maruti Suzuki,Dzire,1800,149.4,1185,Petrol,Automatic,22322,20.9
Tata,Altroz,1800,103.0,872,Diesel,Automatic,30177,22.0
Tata,Harrier,2000,154.9,1593,Diesel,Automatic,97807,21.4
Toyota,Corolla,1000,89.9,1179,Petrol,Manual,28624,22.1
Toyota,Corolla,2500,227.5,1019,Diesel,Automatic,86887,19.2
Maruti Suzuki,Ciaz,1200,109.1,1336,Diesel,Manual,132559,24.4
Volkswagen,Vento,1800,108.1,1625,Petrol,Manual,153787,21.8
Honda,Jazz,2000,111.4,1488,Diesel,Automatic,54667,20.7
Nissan,Micra,1500,132.2,956,Diesel,Automatic,121929,24.9
BMW,X1,1600,141.5,897,Petrol,Manual,58855,21.5
Toyota,Innova,1500,118.3,1253,Diesel,Manual,25531,23.8
Ford,Figo,1200,99.6,1023,Petrol,Manual,88626,23.3
Volkswagen,Polo,2000,160.1,1062,Diesel,Automatic,145806,20.1
Ford,Figo,1000,85.5,1095,Petrol,Manual,87067,23.4
Hyundai,i20,1800,156.5,874,Petrol,Manual,56374,20.9
Honda,Amaze,1800,111.3,1668,Petrol,Automatic,171391,18.8
BMW,320i,1800,116.8,1235,Diesel,Automatic,15601,21.1
Kia,Sonet,2000,169.3,889,Petrol,Automatic,107676,18.0
Nissan,Sunny,1600,104.2,1788,Diesel,Manual,18859,23.8
Toyota,Innova,1600,110.3,1228,Diesel,Manual,37091,23.5
Honda,WR-V,1800,144.8,1344,Diesel,Automatic,46700,23.3
Maruti Suzuki,Ciaz,1500,138.5,1315,Petrol,Manual,108545,20.6
Ford,Figo,1800,136.1,1530,Diesel,Automatic,45640,22.7
Nissan,Kicks,2200,148.8,930,Diesel,Automatic,119822,20.4
BMW,X1,1800,138.9,1745,Diesel,Automatic,177971,20.5
Hyundai,Venue,2200,198.3,1025,Petrol,Automatic,36068,17.9
Ford,Aspire,1800,156.1,986,Petrol,Automatic,134210,19.3
Hyundai,i20,1200,84.1,1692,Diesel,Manual,156579,25.4
Volkswagen,Taigun,1200,86.5,899,Diesel,Automatic,82705,23.7
BMW,X3,1800,125.7,1155,Petrol,Manual,113738,20.3
Nissan,Micra,1000,69.5,1841,Diesel,Manual,163914,24.6
Nissan,Sunny,1800,165.3,1493,Petrol,Manual,51428,19.6
Toyota,Yaris,2200,146.7,1425,Petrol,Automatic,76292,17.7
BMW,X1,2500,155.7,1781,Petrol,Automatic,192123,17.3
Maruti Suzuki,Dzire,1200,89.2,1576,Petrol,Manual,104595,21.9
Honda,WR-V,1200,102.5,1543,Diesel,Manual,171772,25.7
Kia,Carens,1800,111.6,1039,Petrol,Manual,161084,19.6
Volkswagen,Taigun,2000,118.7,1874,Petrol,Automatic,39964,18.0
Tata,Tiago,1600,89.0,1517,Petrol,Manual,126746,20.2
BMW,X1,2200,154.6,1526,Petrol,Automatic,70986,18.1
Nissan,Kicks,2500,174.4,904,Diesel,Automatic,33146,18.9
Volkswagen,Vento,2000,189.0,1243,Diesel,Automatic,141958,21.5
Maruti Suzuki,Swift,2500,141.4,1594,Diesel,Manual,7432,19.5
Hyundai,i20,2000,149.7,1365,Petrol,Manual,26455,19.3
Ford,Ecosport,1200,85.9,987,Diesel,Manual,72776,24.0
Ford,Ecosport,1000,73.6,1412,Petrol,Automatic,142045,21.5
Kia,Seltos,2000,146.3,1334,Petrol,Automatic,155998,20.5
Maruti Suzuki,Baleno,1200,92.4,1711,Petrol,Automatic,107617,22.2
Volkswagen,Polo,1000,58.7,1734,Petrol,Manual,165558,24.2
Nissan,Micra,1600,113.0,1639,Diesel,Automatic,111565,21.7
Tata,Harrier,1800,155.8,1239,Petrol,Automatic,154267,19.7
Toyota,Glanza,2200,184.8,1010,Diesel,Manual,135578,23.4
BMW,520d,1000,59.6,1531,Diesel,Manual,178099,25.0
Tata,Altroz,1000,92.6,1599,Petrol,Automatic,99527,21.4
BMW,520d,1800,118.5,1348,Petrol,Automatic,60424,20.3
Volkswagen,Taigun,1500,118.1,1343,Petrol,Manual,178471,21.9
Maruti Suzuki,Dzire,1200,110.7,1632,Petrol,Automatic,132902,21.8
Ford,Aspire,1600,141.5,1734,Diesel,Automatic,138764,21.5
Hyundai,Venue,1800,132.8,1204,Diesel,Manual,12239,22.5
Ford,Freestyle,2500,206.7,1385,Petrol,Automatic,45337,17.5
Hyundai,i10,1500,104.6,1694,Petrol,Manual,24602,21.3
Toyota,Innova,2200,139.9,1386,Petrol,Automatic,180979,18.2
Toyota,Innova,1800,123.5,1367,Diesel,Manual,173339,21.8
Maruti Suzuki,Ciaz,1800,154.6,1837,Petrol,Manual,136796,20.7
Honda,WR-V,1600,124.1,1681,Diesel,Manual,108091,22.7
Tata,Tiago,2500,181.7,1301,Diesel,Manual,159729,21.1
Hyundai,Creta,2500,234.0,1200,Diesel,Manual,102357,20.0
Honda,Amaze,2200,158.1,1867,Petrol,Manual,55354,18.2
Honda,Civic,2200,125.3,923,Petrol,Automatic,126400,18.7
Nissan,Kicks,1800,124.3,1557,Petrol,Manual,189649,21.5
Tata,Altroz,2000,132.3,1442,Petrol,Automatic,133748,20.4
Maruti Suzuki,Dzire,2200,155.7,1095,Diesel,Manual,178965,21.1
Tata,Harrier,1200,75.7,1382,Diesel,Manual,25385,25.0
Volkswagen,Vento,1200,90.4,1738,Diesel,Automatic,23502,21.7
Ford,Aspire,2500,223.4,1470,Diesel,Automatic,85866,20.0
BMW,X3,2200,182.4,1007,Diesel,Manual,68702,20.8
Tata,Harrier,1200,96.9,1614,Petrol,Manual,85817,22.4
Honda,Civic,1800,117.2,1431,Diesel,Manual,190984,22.3
Toyota,Camry,1000,87.1,1861,Petrol,Automatic,42684,21.5
BMW,X1,1500,93.4,1324,Petrol,Manual,132280,22.1
Hyundai,i20,2500,163.0,867,Diesel,Automatic,36361,21.1
Tata,Altroz,1600,100.6,938,Diesel,Automatic,7549,22.7
Toyota,Corolla,1500,109.9,898,Diesel,Automatic,35982,24.0
Honda,Civic,2000,153.1,1038,Petrol,Automatic,173633,18.6
BMW,X1,2000,113.8,1631,Diesel,Manual,187290,21.3
BMW,520d,1600,100.4,1525,Diesel,Manual,128957,23.0
Maruti Suzuki,WagonR,2500,192.8,1133,Petrol,Manual,150768,18.0
BMW,X3,1600,93.6,1084,Diesel,Automatic,7527,22.0
Ford,Freestyle,2500,221.9,1606,Diesel,Automatic,5572,18.9
Toyota,Yaris,2200,174.1,1248,Petrol,Automatic,17561,18.8
Nissan,Kicks,2000,165.9,912,Petrol,Manual,135698,21.1
BMW,X1,2500,164.6,1878,Diesel,Automatic,123623,19.2
Toyota,Innova,2200,187.0,1442,Petrol,Manual,26370,20.8
Ford,Freestyle,2200,141.9,1375,Petrol,Manual,70718,20.5
Honda,Civic,2200,192.4,1853,Diesel,Automatic,42151,20.2
BMW,X1,1000,86.7,1762,Diesel,Automatic,4399,23.3
Kia,Carens,1000,71.8,1668,Petrol,Automatic,76202,22.4
Honda,City,2500,177.0,1391,Petrol,Automatic,139569,19.0
BMW,520d,1200,113.7,1129,Petrol,Automatic,65067,23.4
Volkswagen,Polo,1500,95.7,1376,Petrol,Manual,82460,22.6
Honda,Civic,1800,143.6,1339,Diesel,Automatic,67100,20.2
Hyundai,Verna,1200,90.8,1557,Petrol,Automatic,64906,21.1
Volkswagen,Polo,2200,142.1,1360,Diesel,Automatic,17467,21.1
Ford,Figo,1200,79.6,1625,Petrol,Automatic,186938,22.5
Tata,Altroz,1800,110.5,1266,Petrol,Manual,81315,21.5
Maruti Suzuki,Dzire,2200,176.1,1364,Diesel,Automatic,125834,20.8
Nissan,Sunny,2000,186.3,1849,Petrol,Manual,183877,18.9
Tata,Altroz,2500,219.3,1783,Diesel,Manual,18877,20.1
Toyota,Corolla,1000,69.9,1685,Diesel,Automatic,167148,25.0
Kia,Seltos,1200,86.8,1442,Petrol,Manual,71834,21.3
BMW,320i,2200,176.1,1345,Petrol,Manual,160192,21.0
Volkswagen,Polo,1200,76.2,1106,Diesel,Automatic,92843,25.0
Toyota,Innova,2000,139.0,1743,Petrol,Automatic,69583,18.4
Tata,Tiago,1000,69.2,1657,Diesel,Manual,55818,25.6
BMW,520d,2500,226.0,892,Petrol,Manual,60325,19.9
Nissan,Kicks,1000,65.5,1127,Petrol,Automatic,171744,24.1
Ford,Ecosport,2500,222.0,1816,Diesel,Automatic,82735,19.1
Kia,Carens,2000,153.4,1625,Diesel,Manual,117660,22.4
Volkswagen,Taigun,1600,119.4,891,Petrol,Automatic,136869,21.7
Nissan,Kicks,2000,173.6,1731,Diesel,Manual,23460,20.7
Honda,Jazz,1200,99.0,1332,Diesel,Manual,3193,24.1
Honda,Jazz,2000,183.5,1309,Petrol,Manual,138636,20.8
Tata,Altroz,1200,80.3,1300,Petrol,Automatic,130561,21.1
Hyundai,i10,2200,159.8,933,Petrol,Automatic,29017,19.2
Volkswagen,Vento,2000,144.8,1349,Petrol,Manual,101419,20.8
BMW,X3,2000,169.1,1417,Petrol,Manual,195534,20.5
Maruti Suzuki,Ciaz,1600,151.4,1671,Diesel,Automatic,27879,23.6
Kia,Seltos,2000,150.1,1240,Diesel,Manual,27473,20.8
BMW,X3,2000,141.5,1359,Petrol,Automatic,11579,20.1
Nissan,Micra,2200,187.7,1213,Petrol,Manual,112301,21.0
Volkswagen,Taigun,1200,96.0,1003,Diesel,Automatic,47486,22.8
