company_name,model,year,km_driven,fuel_type,transmission,engine_cc,max_power_bhp,condition,mileage_kmpl,price_usd
Land Rover,Discovery,2017,180878,Hybrid,Automatic,3810,62,Second Hand,29.4,31983.34
Rolls-Royce,Ghost,1995,56839,Electric,Manual,4321,478,Second Hand,14.9,7665.75
Volkswagen,Polo,2014,71307,Electric,Automatic,4534,416,Second Hand,17.5,5218.83
Tesla,Model S,2004,0,Diesel,Manual,2345,246,Brand New,11.7,318983.32
Tesla,Model X,2018,113044,Hybrid,Automatic,2557,275,Second Hand,31.3,114938.39
Nissan,Micra,2012,0,Diesel,Automatic,2162,190,Brand New,9.1,22165.67
Nissan,Magnite,1996,42949,Electric,Manual,3586,607,Second Hand,19.6,2000.0
Mercedes-Benz,GLC,2011,168151,Hybrid,Manual,1786,91,Second Hand,10.6,24639.33
Volkswagen,Vento,1991,0,Hybrid,Manual,3153,631,Brand New,15.0,32549.47
Kia,Seltos,1993,164599,Hybrid,Automatic,1097,563,Second Hand,30.9,2000.0
Hyundai,Elantra,2013,13930,Hybrid,Automatic,2587,429,Second Hand,22.2,6714.46
Land Rover,Range Rover,2006,0,Hybrid,Manual,3454,133,Brand New,9.1,99212.77
Hyundai,Creta,2005,154870,Petrol,Automatic,2008,435,Second Hand,32.8,2000.0
Ford,Figo,2022,0,Diesel,Manual,4670,432,Brand New,32.9,33902.69
Honda,City,2024,0,Hybrid,Automatic,2508,172,Brand New,34.9,41306.85
Tata,Nexon,1997,0,Hybrid,Manual,3294,101,Brand New,25.0,38442.23
Mahindra,Thar,2022,145146,Hybrid,Manual,4509,655,Second Hand,9.3,21191.43
Volvo,XC40,2016,192826,Diesel,Manual,3783,600,Second Hand,14.4,45683.48
Hyundai,Elantra,2016,0,Electric,Automatic,1821,457,Brand New,18.4,28386.47
Nissan,Magnite,1991,36179,Electric,Manual,2871,210,Second Hand,24.5,2000.0
Ferrari,488,1995,0,Hybrid,Automatic,1957,696,Brand New,13.9,181315.92
Audi,A6,1994,0,Electric,Manual,1310,479,Brand New,8.1,109111.67
Porsche,Macan,1987,177953,Petrol,Automatic,3626,257,Second Hand,20.1,2000.0
Tata,Safari,1985,37249,Diesel,Automatic,3772,638,Second Hand,16.9,2000.0
Hyundai,Verna,2010,186313,Hybrid,Automatic,2443,227,Second Hand,34.1,2000.0
Audi,A6,2009,195675,Electric,Manual,3528,644,Second Hand,29.4,2000.0
Ford,Endeavour,1988,41181,Hybrid,Automatic,3261,248,Second Hand,20.4,2000.0
Ferrari,488,2021,0,Electric,Automatic,1963,75,Brand New,33.2,263359.98
McLaren,720S,2000,0,Petrol,Automatic,3869,317,Brand New,33.0,399122.13
Volkswagen,Polo,2000,0,Petrol,Automatic,2304,249,Brand New,24.6,11843.11
Ford,Mustang,1987,109890,Diesel,Automatic,3674,613,Second Hand,13.5,2000.0
McLaren,720S,2004,0,Hybrid,Manual,2714,484,Brand New,18.6,246161.16
Ford,Figo,1992,0,Electric,Manual,2334,613,Brand New,20.8,34504.93
Toyota,Corolla,1995,0,Hybrid,Manual,4261,575,Brand New,27.8,17106.07
Lamborghini,Huracan,2004,0,Diesel,Manual,4533,159,Brand New,25.0,361125.69
Volvo,XC60,2007,0,Petrol,Automatic,872,433,Brand New,18.5,69028.56
Kia,Sonet,1992,56297,Diesel,Manual,4428,475,Second Hand,21.3,2000.0
Hyundai,Verna,2007,197462,Electric,Manual,3918,575,Second Hand,22.6,2000.0
BMW,3 Series,2007,0,Hybrid,Manual,3736,309,Brand New,30.8,66729.06
Tesla,Model 3,2009,104100,Electric,Manual,4307,356,Second Hand,16.3,44753.41
BMW,X5,1992,0,Petrol,Automatic,2950,282,Brand New,21.6,90283.27
Hyundai,Elantra,2014,29374,Petrol,Manual,806,98,Second Hand,14.7,19507.33
Land Rover,Discovery,1991,0,Diesel,Automatic,2780,653,Brand New,24.9,73738.71
Mercedes-Benz,GLA,1985,92284,Petrol,Automatic,1366,409,Second Hand,12.5,2000.0
Porsche,911,2007,0,Diesel,Automatic,4947,289,Brand New,34.6,88514.95
Honda,CRV,2021,152161,Hybrid,Manual,4057,691,Second Hand,28.6,20713.33
Ferrari,488,2013,0,Petrol,Manual,1154,387,Brand New,20.5,111403.88
Toyota,RAV4,1999,0,Diesel,Automatic,4524,321,Brand New,11.5,36072.65
Kia,Seltos,2009,188370,Electric,Automatic,4894,67,Second Hand,16.5,2000.0
Honda,Civic,2014,0,Electric,Manual,2234,179,Brand New,14.7,19055.6
Volkswagen,Polo,2024,118810,Petrol,Manual,4600,416,Second Hand,16.4,20146.52
Volkswagen,Vento,2002,116845,Hybrid,Automatic,1266,245,Second Hand,8.7,2000.0
BMW,5 Series,2002,215381,Diesel,Manual,1472,318,Second Hand,8.7,2000.0
Ferrari,488,2005,0,Electric,Automatic,4260,608,Brand New,18.6,157828.18
Kia,Sonet,1999,0,Electric,Manual,3152,619,Brand New,14.8,23355.99
BMW,3 Series,2017,0,Diesel,Manual,3392,525,Brand New,25.3,88804.25
Rolls-Royce,Phantom,2022,77240,Hybrid,Manual,4238,234,Second Hand,8.4,203683.38
Porsche,911,2016,27133,Diesel,Automatic,4114,132,Second Hand,24.1,24893.63
Tata,Safari,1994,167117,Petrol,Manual,1627,546,Second Hand,31.5,2000.0
Tata,Safari,2021,156166,Diesel,Automatic,1750,278,Second Hand,8.6,12122.8
Mercedes-Benz,GLA,2014,0,Diesel,Manual,997,85,Brand New,15.8,73640.47
Ferrari,488,2012,0,Electric,Automatic,1079,670,Brand New,19.2,207519.33
Ford,Mustang,1996,0,Diesel,Manual,3812,381,Brand New,13.2,23660.41
Nissan,Magnite,2006,101679,Hybrid,Automatic,2658,79,Second Hand,11.3,2000.0
Audi,A4,1996,216880,Petrol,Automatic,1976,548,Second Hand,16.3,2000.0
Rolls-Royce,Ghost,2013,74723,Electric,Manual,1172,331,Second Hand,8.3,69109.26
Mahindra,Scorpio,2009,0,Petrol,Manual,2684,688,Brand New,31.5,11487.09
Ford,Mustang,2003,71118,Hybrid,Automatic,814,207,Second Hand,25.1,2054.36
Mercedes-Benz,GLC,1993,0,Diesel,Manual,1919,235,Brand New,32.4,93081.41
Tesla,Model Y,2000,132560,Petrol,Manual,1253,185,Second Hand,16.9,2000.0
Hyundai,Creta,2019,0,Diesel,Automatic,1840,97,Brand New,16.5,27813.84
Mercedes-Benz,E-Class,1998,0,Petrol,Automatic,1946,373,Brand New,22.4,61349.01
Rolls-Royce,Phantom,2011,165224,Diesel,Manual,1988,224,Second Hand,11.3,119032.16
BMW,5 Series,1985,20667,Hybrid,Manual,2283,487,Second Hand,21.4,2000.0
Lamborghini,Huracan,1991,130474,Hybrid,Manual,2322,146,Second Hand,22.8,2000.0
Mahindra,Thar,1996,0,Electric,Manual,4252,424,Brand New,34.9,30702.93
Porsche,Cayenne,1999,85454,Electric,Manual,4538,85,Second Hand,8.5,7613.61
Volvo,XC40,2014,118873,Petrol,Automatic,3161,428,Second Hand,20.2,36028.9
Mercedes-Benz,C-Class,2005,16528,Diesel,Manual,2212,222,Second Hand,22.2,7139.86
Volvo,XC60,2006,208968,Diesel,Automatic,4053,591,Second Hand,20.3,17330.33
Mercedes-Benz,C-Class,2003,198907,Diesel,Automatic,3645,452,Second Hand,11.7,2000.0
Porsche,Macan,2018,63295,Hybrid,Manual,3633,245,Second Hand,23.8,32024.62
Hyundai,i20,2003,0,Petrol,Automatic,2543,529,Brand New,30.5,13772.77
Honda,CRV,2008,223626,Diesel,Manual,3628,363,Second Hand,24.5,2000.0
Honda,City,2013,157958,Electric,Automatic,1612,455,Second Hand,29.2,5613.74
BMW,3 Series,2008,161099,Electric,Automatic,2576,237,Second Hand,13.4,2000.0
Ferrari,Roma,1992,36410,Diesel,Automatic,3939,443,Second Hand,29.7,2000.0
Mahindra,Thar,1987,211363,Petrol,Automatic,2968,146,Second Hand,15.9,2000.0
Mercedes-Benz,GLC,2020,213628,Hybrid,Automatic,4407,68,Second Hand,17.7,61476.19
Ford,Mustang,2008,0,Electric,Manual,3671,624,Brand New,12.3,31275.75
Mercedes-Benz,GLA,2015,231914,Petrol,Automatic,4786,220,Second Hand,23.7,36179.91
Mercedes-Benz,GLC,1998,0,Electric,Manual,1145,151,Brand New,29.1,65739.67
Lamborghini,Huracan,2015,0,Diesel,Manual,4893,163,Brand New,11.2,251933.94
Audi,Q5,1990,174832,Diesel,Automatic,1847,580,Second Hand,24.5,2000.0
Volkswagen,Passat,2013,0,Petrol,Manual,2431,358,Brand New,18.6,12707.76
Ford,Mustang,1995,0,Petrol,Automatic,1454,74,Brand New,28.9,29813.86
Audi,Q3,2024,0,Electric,Manual,1857,190,Brand New,22.9,75221.18
Mahindra,Thar,1997,245757,Electric,Manual,3733,349,Second Hand,8.8,2000.0
Audi,A4,1985,0,Electric,Manual,822,104,Brand New,16.4,110585.39
Ferrari,Roma,2022,0,Hybrid,Automatic,3981,440,Brand New,29.4,221701.83
Tata,Nexon,2002,72090,Petrol,Automatic,2789,554,Second Hand,21.1,2000.0
Rolls-Royce,Phantom,2021,0,Diesel,Automatic,2706,689,Brand New,23.3,413707.65
Lamborghini,Huracan,2007,0,Petrol,Automatic,2738,351,Brand New,8.8,318697.69
Ferrari,Roma,1994,212572,Diesel,Automatic,3856,412,Second Hand,32.8,2000.0
BMW,5 Series,2015,0,Diesel,Automatic,4184,427,Brand New,20.6,56232.03
Porsche,Macan,1986,0,Electric,Automatic,2075,415,Brand New,34.6,49953.02
Nissan,Magnite,1999,0,Petrol,Automatic,1604,598,Brand New,25.6,21429.42
Toyota,RAV4,2001,227159,Diesel,Manual,1823,554,Second Hand,28.9,2000.0
Mercedes-Benz,GLA,1993,9746,Hybrid,Automatic,4737,270,Second Hand,16.1,2000.0
Nissan,Magnite,1995,0,Electric,Manual,2664,529,Brand New,12.3,39846.98
Mahindra,XUV500,1997,0,Diesel,Manual,2445,193,Brand New,32.6,14219.56
Honda,Accord,2015,33068,Electric,Automatic,4935,250,Second Hand,15.2,3294.04
Volvo,S60,1985,97946,Hybrid,Automatic,4461,118,Second Hand,28.3,2000.0
Mahindra,XUV500,2005,0,Petrol,Manual,1378,338,Brand New,10.5,28132.05
Ferrari,488,2010,204950,Diesel,Automatic,1571,166,Second Hand,8.1,84390.9
BMW,X3,1987,0,Diesel,Manual,1165,159,Brand New,15.0,78742.19
Ford,Mustang,1987,9884,Electric,Manual,4815,497,Second Hand,34.4,2000.0
Mahindra,Scorpio,1990,41526,Petrol,Manual,2752,247,Second Hand,22.2,2000.0
Ferrari,Roma,2007,36452,Diesel,Manual,4474,344,Second Hand,29.1,4027.22
Honda,City,1998,0,Electric,Automatic,2582,466,Brand New,16.8,16494.13
Nissan,Micra,1989,13644,Diesel,Manual,1682,212,Second Hand,18.3,2000.0
Porsche,911,2020,0,Hybrid,Automatic,3990,289,Brand New,19.7,45803.76
Hyundai,Elantra,2018,0,Electric,Manual,4591,686,Brand New,32.5,12338.03
Audi,Q5,2005,0,Petrol,Manual,1669,66,Brand New,8.6,88816.48
Lamborghini,Huracan,1993,0,Hybrid,Manual,3425,670,Brand New,29.3,105269.64
Land Rover,Discovery,1993,0,Electric,Automatic,3234,293,Brand New,17.2,85982.16
Porsche,Macan,2015,0,Electric,Manual,4175,438,Brand New,10.9,51446.41
Ford,Figo,1994,81646,Petrol,Manual,4142,384,Second Hand,29.9,2000.0
Tata,Nexon,2014,110697,Hybrid,Automatic,4725,250,Second Hand,26.4,7923.33
Toyota,RAV4,2006,177310,Diesel,Automatic,3578,204,Second Hand,27.4,2000.0
Kia,Sonet,2002,0,Electric,Automatic,4954,300,Brand New,8.7,27699.78
Volkswagen,Passat,2017,56509,Diesel,Automatic,3454,227,Second Hand,17.5,10847.53
Toyota,Camry,2007,0,Hybrid,Manual,4142,256,Brand New,29.9,9416.49
Hyundai,Elantra,1994,0,Hybrid,Automatic,3336,501,Brand New,23.0,35376.41
Lamborghini,Huracan,1989,115116,Petrol,Manual,2341,360,Second Hand,27.2,2000.0
Mercedes-Benz,E-Class,2000,0,Electric,Manual,4500,424,Brand New,17.1,108415.62
Volvo,XC40,2008,49697,Electric,Automatic,4106,487,Second Hand,17.7,2158.94
Honda,CRV,2006,16234,Diesel,Manual,3086,368,Second Hand,10.7,3922.32
Honda,City,2009,53723,Diesel,Automatic,1517,655,Second Hand,13.3,4441.9
Audi,Q5,2007,0,Electric,Manual,956,89,Brand New,14.2,46382.32
Mahindra,XUV500,2006,121127,Hybrid,Manual,4090,321,Second Hand,14.2,2000.0
Volkswagen,Passat,2019,130379,Electric,Manual,1440,578,Second Hand,15.3,16667.32
Porsche,Cayenne,1997,0,Hybrid,Automatic,1636,637,Brand New,9.0,45964.3
Mercedes-Benz,C-Class,2006,76556,Diesel,Automatic,2928,228,Second Hand,31.9,2000.0
Volkswagen,Vento,1987,144923,Petrol,Manual,3058,127,Second Hand,25.2,2000.0
Audi,A6,2017,0,Petrol,Manual,3219,365,Brand New,31.0,92168.38
Toyota,Fortuner,1998,0,Electric,Manual,1872,374,Brand New,9.6,28629.89
McLaren,720S,2009,0,Hybrid,Manual,2118,379,Brand New,8.2,428487.25
Volvo,S60,2021,0,Diesel,Manual,944,286,Brand New,9.2,54683.41
Volvo,S60,2000,0,Hybrid,Manual,2009,250,Brand New,28.1,72829.08
Mercedes-Benz,GLA,2010,128628,Hybrid,Manual,4099,172,Second Hand,23.0,2000.0
Nissan,Kicks,2006,21229,Hybrid,Manual,4766,249,Second Hand,21.7,4671.05
Volvo,XC60,1993,0,Electric,Manual,1522,329,Brand New,34.3,43315.6
Volvo,S60,1991,0,Hybrid,Manual,820,157,Brand New,24.4,45509.16
Ferrari,Roma,2018,109496,Petrol,Automatic,2247,305,Second Hand,19.1,75113.74
Volvo,XC40,2024,112275,Petrol,Manual,2826,678,Second Hand,10.1,66208.61
Mahindra,Thar,2009,0,Petrol,Automatic,4091,133,Brand New,19.1,29172.58
Audi,Q3,2016,0,Petrol,Manual,1804,126,Brand New,18.3,59939.86
Honda,City,2000,0,Petrol,Manual,2783,662,Brand New,16.1,28847.86
Toyota,Corolla,2018,0,Diesel,Manual,2839,318,Brand New,17.1,23513.71
Lamborghini,Aventador,1996,58017,Diesel,Automatic,1587,539,Second Hand,32.3,13329.37
Ferrari,488,2015,0,Electric,Automatic,1985,530,Brand New,13.4,215815.46
Lamborghini,Huracan,2008,0,Petrol,Manual,1540,303,Brand New,21.2,225248.78
Mahindra,Scorpio,2015,144431,Petrol,Automatic,4776,581,Second Hand,27.2,6595.35
Mahindra,Thar,2016,0,Hybrid,Automatic,3486,313,Brand New,28.8,28848.96
Kia,Carnival,1988,89310,Diesel,Automatic,1420,194,Second Hand,25.9,2000.0
Lamborghini,Huracan,2016,103833,Electric,Manual,1979,607,Second Hand,22.4,138669.87
Nissan,Micra,2017,0,Hybrid,Automatic,1578,623,Brand New,21.4,33232.22
Nissan,Kicks,2007,0,Electric,Automatic,3609,378,Brand New,29.0,32102.01
Volkswagen,Polo,2019,0,Petrol,Automatic,4899,97,Brand New,34.7,24487.66
Mercedes-Benz,C-Class,1985,29486,Hybrid,Automatic,4740,138,Second Hand,19.8,2000.0
Porsche,Cayenne,2008,0,Electric,Automatic,2877,213,Brand New,9.5,55748.04
Hyundai,i20,2002,0,Diesel,Manual,2194,436,Brand New,11.2,43171.49
Ferrari,488,2021,0,Petrol,Automatic,1246,674,Brand New,32.5,195806.88
Audi,A6,1999,0,Diesel,Manual,4944,268,Brand New,26.6,63718.23
Rolls-Royce,Ghost,2020,0,Hybrid,Manual,4681,301,Brand New,13.8,275501.38
Audi,A6,1987,0,Petrol,Manual,2065,249,Brand New,18.3,85415.4
Ford,Figo,1999,162900,Petrol,Manual,3493,629,Second Hand,25.8,2000.0
Mercedes-Benz,GLC,2023,207644,Hybrid,Manual,2726,509,Second Hand,21.5,68686.27
Lamborghini,Huracan,1997,223202,Diesel,Manual,1182,293,Second Hand,34.3,2000.0
Kia,Carnival,2011,0,Electric,Manual,4375,63,Brand New,19.5,36349.28
Mahindra,Scorpio,1998,0,Hybrid,Manual,2765,267,Brand New,14.5,13187.23
Tata,Harrier,2003,0,Petrol,Automatic,4598,452,Brand New,23.8,14033.55
McLaren,570S,2000,0,Hybrid,Manual,2432,359,Brand New,20.5,155850.4
Rolls-Royce,Ghost,1994,0,Hybrid,Automatic,4956,682,Brand New,12.4,393836.59
Audi,Q5,1994,0,Hybrid,Manual,4890,359,Brand New,19.0,52309.36
Ford,Mustang,2000,0,Diesel,Manual,2942,196,Brand New,23.9,17372.23
Hyundai,Creta,2018,0,Electric,Manual,1643,285,Brand New,29.5,11909.68
Ferrari,Roma,2010,119435,Electric,Automatic,1912,72,Second Hand,14.1,54589.49
Land Rover,Range Rover,1995,22041,Hybrid,Manual,4440,215,Second Hand,19.3,2000.0
Toyota,RAV4,2018,14639,Hybrid,Manual,4126,508,Second Hand,18.7,12824.62
Tata,Nexon,1988,47517,Electric,Manual,3507,261,Second Hand,17.6,2000.0
Lamborghini,Huracan,2010,128689,Petrol,Automatic,1906,316,Second Hand,33.5,2000.0
Hyundai,Creta,1985,0,Diesel,Manual,4212,508,Brand New,15.5,30712.55
Tesla,Model S,2017,0,Diesel,Manual,2871,356,Brand New,23.6,362405.91
BMW,X3,2012,105886,Diesel,Automatic,3895,630,Second Hand,8.0,5540.79
Audi,A4,2022,0,Diesel,Automatic,3429,440,Brand New,8.9,68715.48
Rolls-Royce,Phantom,1988,222153,Diesel,Manual,2779,539,Second Hand,32.9,2000.0
Ferrari,Roma,2022,46865,Electric,Manual,3466,416,Second Hand,27.6,240074.94
Mahindra,Scorpio,2005,0,Petrol,Manual,2072,236,Brand New,27.2,18248.72
Hyundai,i20,2014,232408,Diesel,Manual,2732,349,Second Hand,11.0,6477.97
Toyota,Fortuner,2023,224767,Petrol,Manual,1264,258,Second Hand,34.7,19315.46
Hyundai,Creta,2004,238223,Electric,Automatic,4727,638,Second Hand,9.7,2000.0
Nissan,Micra,2020,246912,Petrol,Automatic,913,71,Second Hand,19.2,4118.34
Volvo,XC60,1993,78032,Hybrid,Manual,3807,252,Second Hand,28.3,2000.0
Honda,Accord,1990,0,Diesel,Automatic,4950,553,Brand New,12.5,33548.19
Ferrari,Roma,2014,0,Electric,Manual,3134,358,Brand New,33.4,355677.85
Rolls-Royce,Ghost,1987,0,Diesel,Automatic,2937,103,Brand New,8.4,205780.32
Tesla,Model S,2004,0,Electric,Manual,1871,197,Brand New,15.9,136014.01
Mercedes-Benz,GLC,2018,0,Petrol,Manual,3808,678,Brand New,15.4,82606.58
Ferrari,488,2009,76217,Hybrid,Manual,4669,411,Second Hand,20.3,38457.62
Mercedes-Benz,GLC,1995,119060,Hybrid,Manual,850,507,Second Hand,33.8,2000.0
Audi,Q3,1997,0,Diesel,Automatic,4543,178,Brand New,31.5,92503.69
Ford,Endeavour,2002,48602,Diesel,Automatic,3522,465,Second Hand,10.6,2000.0
Mercedes-Benz,C-Class,2001,0,Electric,Manual,1913,478,Brand New,14.8,72648.21
Tesla,Model X,1985,0,Hybrid,Automatic,2869,663,Brand New,10.0,144399.97
Porsche,Cayenne,2003,203074,Petrol,Automatic,3405,84,Second Hand,20.9,2000.0
Porsche,Macan,2009,60182,Electric,Automatic,3970,663,Second Hand,14.7,8563.85
Mercedes-Benz,E-Class,1998,0,Electric,Manual,2846,182,Brand New,8.2,53965.79
Ford,Mustang,2015,81050,Diesel,Automatic,2811,657,Second Hand,33.7,9568.72
Mahindra,Scorpio,1995,0,Electric,Manual,2615,288,Brand New,18.3,40631.61
Ford,Mustang,2014,0,Hybrid,Automatic,1023,365,Brand New,32.5,30342.85
Ferrari,488,1991,0,Diesel,Manual,3383,92,Brand New,30.4,280227.0
Land Rover,Range Rover,2010,195883,Electric,Manual,2611,461,Second Hand,30.9,30176.22
Toyota,Fortuner,2018,194522,Petrol,Manual,3410,137,Second Hand,27.5,12175.61
Ferrari,488,1991,57815,Hybrid,Manual,4996,380,Second Hand,25.2,2000.0
Land Rover,Discovery,1997,0,Hybrid,Manual,4094,291,Brand New,13.2,84906.42
Kia,Seltos,1998,0,Electric,Automatic,3966,581,Brand New,29.5,28294.81
Tata,Nexon,2002,44123,Petrol,Manual,2796,98,Second Hand,23.6,2000.0
Toyota,Fortuner,1988,152926,Hybrid,Automatic,1206,108,Second Hand,11.1,2000.0
Ford,Mustang,1992,29123,Diesel,Manual,3525,658,Second Hand,17.6,2000.0
Volvo,S60,1994,143433,Hybrid,Manual,3567,409,Second Hand,9.3,2000.0
McLaren,720S,1996,151996,Hybrid,Automatic,1992,340,Second Hand,17.1,2000.0
Ford,Endeavour,1986,0,Hybrid,Manual,3893,679,Brand New,29.3,26628.18
Kia,Sonet,2015,226633,Electric,Manual,2417,462,Second Hand,24.1,2000.0
Ferrari,Roma,1986,48789,Diesel,Automatic,1641,433,Second Hand,28.8,2000.0
Lamborghini,Huracan,1995,0,Petrol,Automatic,1774,567,Brand New,25.7,163959.0
BMW,X3,2003,29581,Electric,Manual,3487,304,Second Hand,8.2,2000.0
Mercedes-Benz,GLC,2024,240800,Electric,Automatic,4227,400,Second Hand,34.2,42821.63
Hyundai,Verna,1987,213382,Diesel,Automatic,2297,508,Second Hand,30.1,2000.0
Rolls-Royce,Ghost,1988,33778,Hybrid,Automatic,3550,73,Second Hand,18.1,2000.0
Toyota,Corolla,2008,25921,Hybrid,Manual,1719,425,Second Hand,17.0,9163.08
Honda,City,1999,241235,Petrol,Automatic,4181,172,Second Hand,11.6,2000.0
Mercedes-Benz,GLC,2018,0,Hybrid,Automatic,1916,98,Brand New,28.0,67971.78
Land Rover,Range Rover,1992,75526,Hybrid,Manual,2503,622,Second Hand,17.9,2000.0
Hyundai,Verna,2024,36289,Diesel,Automatic,1155,168,Second Hand,27.6,9910.19
Mahindra,XUV500,2018,0,Diesel,Automatic,3384,86,Brand New,29.8,27944.88
Porsche,911,2015,166993,Hybrid,Manual,4104,395,Second Hand,31.5,30008.03
Mercedes-Benz,C-Class,2010,117947,Petrol,Automatic,1718,250,Second Hand,9.8,5754.05
Ford,Mustang,1993,0,Diesel,Automatic,2065,457,Brand New,14.1,25611.99
Volkswagen,Passat,2009,34204,Electric,Manual,3229,387,Second Hand,21.0,2000.0
Toyota,Corolla,2010,0,Petrol,Manual,2929,366,Brand New,11.9,9215.61
Land Rover,Range Rover,1999,0,Petrol,Automatic,4367,341,Brand New,12.8,99353.07
Land Rover,Discovery,2012,115274,Electric,Manual,803,290,Second Hand,10.5,9364.3
Audi,A6,1992,160925,Hybrid,Manual,3058,297,Second Hand,12.0,2000.0
Toyota,Fortuner,1997,0,Diesel,Manual,1052,451,Brand New,13.4,11062.39
Volkswagen,Polo,1996,0,Diesel,Automatic,2877,575,Brand New,9.1,13447.84
Honda,Accord,2015,36367,Electric,Manual,3181,251,Second Hand,8.8,14885.31
Toyota,Fortuner,1993,157279,Petrol,Automatic,4498,639,Second Hand,29.9,2000.0
Kia,Sonet,2017,0,Diesel,Automatic,3613,609,Brand New,17.8,28917.89
Mahindra,Thar,1995,145931,Diesel,Manual,3541,195,Second Hand,30.8,2000.0
Lamborghini,Aventador,2014,0,Petrol,Automatic,1798,446,Brand New,25.7,166715.66
Nissan,Micra,2023,137780,Diesel,Automatic,2939,661,Second Hand,18.0,25387.26
Rolls-Royce,Ghost,2011,0,Petrol,Automatic,1313,359,Brand New,30.8,361891.31
Hyundai,Elantra,2001,24696,Electric,Manual,3291,252,Second Hand,24.6,2000.0
Ferrari,488,1996,0,Petrol,Manual,2690,622,Brand New,21.6,344837.85
Hyundai,Elantra,1990,0,Electric,Manual,1419,211,Brand New,18.9,22318.07
Land Rover,Discovery,2003,166069,Hybrid,Automatic,1011,356,Second Hand,10.0,3708.6
Ferrari,488,1989,173782,Hybrid,Automatic,3923,120,Second Hand,27.9,2000.0
Volkswagen,Polo,1998,134325,Electric,Manual,3069,392,Second Hand,18.1,2000.0
Land Rover,Range Rover,1992,0,Electric,Automatic,1748,274,Brand New,16.5,53912.92
Porsche,911,1998,183497,Petrol,Automatic,2325,205,Second Hand,24.8,2000.0
Hyundai,Elantra,2007,188909,Electric,Automatic,844,538,Second Hand,9.8,2000.0
Volkswagen,Passat,1996,0,Electric,Manual,3325,164,Brand New,23.9,26519.25
Toyota,Corolla,1991,0,Petrol,Automatic,1374,553,Brand New,13.8,17389.65
Nissan,Micra,2007,0,Electric,Manual,4047,662,Brand New,30.6,18207.22
Tata,Nexon,1990,0,Petrol,Manual,2933,360,Brand New,8.9,17715.36
BMW,3 Series,2017,53945,Diesel,Manual,3200,190,Second Hand,31.7,35835.52
Audi,A4,1990,5633,Hybrid,Automatic,4866,517,Second Hand,22.1,2000.0
Nissan,Micra,1998,238762,Electric,Manual,3050,281,Second Hand,17.8,2000.0
Ford,Figo,2020,185943,Petrol,Manual,3898,428,Second Hand,21.2,15859.61
Nissan,Magnite,2000,116120,Diesel,Manual,2220,294,Second Hand,13.3,2000.0
Mercedes-Benz,GLC,2015,141825,Diesel,Automatic,4151,146,Second Hand,26.5,42356.31
McLaren,570S,2021,194281,Electric,Automatic,3187,692,Second Hand,20.9,134782.0
Hyundai,Elantra,2008,0,Hybrid,Automatic,4452,541,Brand New,23.2,24298.54
Porsche,Macan,2023,110824,Hybrid,Manual,2591,141,Second Hand,9.1,34289.44
BMW,5 Series,2011,0,Diesel,Automatic,4678,630,Brand New,23.7,95238.58
BMW,X5,1991,5561,Electric,Automatic,1040,286,Second Hand,34.2,2000.0
Tata,Harrier,2005,0,Petrol,Manual,4980,511,Brand New,34.7,30150.09
Mercedes-Benz,E-Class,2016,20857,Diesel,Automatic,4913,424,Second Hand,28.2,58326.83
Ferrari,488,1995,0,Hybrid,Automatic,2056,532,Brand New,22.8,213630.09
Volkswagen,Polo,2024,0,Electric,Manual,2874,560,Brand New,26.0,33775.53
McLaren,570S,2002,0,Electric,Manual,1399,87,Brand New,29.1,428391.08
Tata,Nexon,1999,0,Electric,Automatic,4613,74,Brand New,25.4,14272.64
Tesla,Model 3,1993,154926,Diesel,Manual,3487,115,Second Hand,14.8,2000.0
Nissan,Micra,2020,112439,Electric,Manual,4436,340,Second Hand,18.6,23234.59
Tesla,Model S,2013,0,Petrol,Manual,1689,94,Brand New,31.6,207572.89
Volvo,XC40,2022,0,Hybrid,Automatic,1354,315,Brand New,33.3,73539.78
Toyota,RAV4,2004,79321,Hybrid,Manual,1004,247,Second Hand,34.3,2000.0
BMW,5 Series,1994,189534,Diesel,Manual,2218,151,Second Hand,8.2,2000.0
McLaren,720S,2007,0,Petrol,Automatic,1492,467,Brand New,22.6,151532.77
Mercedes-Benz,E-Class,2023,0,Diesel,Manual,3316,153,Brand New,16.3,82024.57
Toyota,Camry,1998,0,Diesel,Manual,1843,373,Brand New,27.1,23799.87
Volkswagen,Polo,1991,216634,Diesel,Manual,4033,147,Second Hand,11.1,2000.0
Volkswagen,Polo,2018,0,Hybrid,Automatic,804,531,Brand New,28.4,10594.02
